dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
feynman_II_6_15b,success,4,lso,0.9934059449717795,0.0024305744364981133,36,25.837896823883057,,0.01,(-0.0009704444931462467 add ((exp((-3.095018975346642 add (-2.21296896522245 mul x_3))) mul ((4.948146529150296 mul sin((-3.135521552912819 add (-2.003161188696424 mul x_2)))) add (0.052108158578573614 mul x_0))) mul ((1.1008768748804487 mul x_1) sub (-6.529062848294851 mul exp(((-1.036844688692393 mul x_0) add (0.5092306103433119 mul x_1)))))))
feynman_II_8_31,success,2,lso,0.9999991386693167,0.011938176077345618,15,17.001694202423096,,0.01,(0.01617179345165887 add (((0.0012625594414579907 add (-0.293698245781711 mul x_1)))**2 mul abs((0.01488488950452917 add (5.800249922695187 mul x_0)))))
feynman_II_8_7,success,3,lso,0.9999303169335321,0.0007478343693155995,22,21.819915533065796,,0.01,(0.0003316060562171969 add (((0.003525663676242083 add (-0.2528609959585343 mul x_0)))**2 mul inv((-0.040512953933482816 add (18.27542842500297 mul (cos((1.5719695866080987 add (-0.07466523589524053 mul x_1))) mul x_2))))))
feynman_I_10_7,success,3,lso,0.9980760641821504,0.05338674436756775,16,26.055552005767822,,0.01,(-0.08475020140062631 add ((1.037880748241501 mul x_0) sub (-0.16948561176275367 mul exp(((1.6639426739945222 mul x_1) add (-0.5681055390545148 mul x_2))))))
feynman_I_11_19,success,6,lso,0.9764946048338662,1.3374839701429349,29,108.15132188796997,,0.01,(-9.295273617980074 add (((0.06775573020907508 mul x_2) sub ((-3.0083940890306917 mul x_0) add (-0.9774969293218299 mul (x_5 mul x_2)))) sub ((-3.043938015292809 mul x_3) sub ((-0.000155859672553161 mul x_1) sub (-1.010702498232445 mul (x_1 mul x_4))))))
feynman_I_12_1,success,2,lso,0.9999996110343158,0.003165427640049607,15,35.13754177093506,,0.01,(4.896551651030977e-05 add ((0.00021724862199515082 mul x_0) add ((-0.0006259616792855173 mul x_1) add (0.9998165312256525 mul (x_0 mul x_1)))))
feynman_I_12_11,success,5,lso,0.9944362678400613,1.9238010236315386,30,743.6881701946259,,0.01,(-0.10153875689468256 add (((37.67925568778088 mul x_1) sub (0.08640458847243176 mul (((-32.05385994652641 add (-3.2165237812625707 mul (x_2 mul x_3))))**2 mul sin((-0.05772129423118347 add (-0.9816358655671068 mul x_4)))))) mul ((0.1333568680900807 add (0.04749198724160522 mul x_0)))**2))
feynman_I_12_2,success,4,lso,0.9882814734820066,0.009329851315149386,26,313.40181517601013,,0.01,(-0.001574681520433947 add (inv((-19.70683173183563 add (315.7465280702738 mul x_2))) mul exp(((0.32766978488433524 mul x_1) add ((0.32526092518592115 mul x_0) add (2.6662174027254815 mul exp((0.7523822754620759 add (-0.5438166566374418 mul x_3)))))))))
feynman_I_12_4,success,3,lso,0.9896083208794877,0.00274891250479372,22,169.129545211792,,0.01,(0.0004197125819098242 add (inv((0.43678925039477456 add (12.727047953533605 mul x_1))) mul exp(((-2.9182952033823297 mul cos((4.276957334696531 add (0.45593101054020274 mul x_2)))) add (0.33861063202976255 mul x_0)))))
feynman_I_12_5,success,2,lso,0.9999989636170618,0.005142517349167824,15,22.67380714416504,,0.01,(-0.02103475846943074 add (abs((0.014657421930012189 add (1.808157257131997 mul x_0))) mul abs((-0.004909191080105531 add (-0.5512008530340581 mul x_1)))))
