dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
230_machine_cpu,success,6,lso,0.901029137545077,40.83974443504997,28,269.92643547058105,,0.01,(19.31053721423816 add (inv((83.88082970420552 add (0.7707638145357123 mul x_0))) mul ((140.7929501000081 mul x_3) add ((0.4248795701233805 mul x_2) sub (-0.0006263338252281254 mul (x_1 mul ((-11.541336713408748 mul x_0) sub (-68.09750260684868 mul x_5))))))))
505_tecator,failed,0,lso,nan,nan,nan,nan,Input dimension 124 exceeds max_input_dimension 10,0.01,
522_pm10,success,7,lso,0.13379887998105944,0.9447424116327513,62,461.32982420921326,,0.01,(3.05184907854495 add ((((-0.0005263600558127846 mul (((0.01762938014379127 mul (((0.12875384710900156 mul x_6) sub (-5.208633837027454 mul x_1)) mul x_4)) sub (47.80438247338762 mul x_5)) mul ((-50.251114084683515 mul x_3) add (1.656636397093761 mul abs((14.844208469118593 add (-66.71810224595959 mul (x_3 mul ((0.014204505129570883 mul x_6) add (0.010219764015080955 mul x_2)))))))))) sub (30.0 mul x_7)) add (-0.006625955377786646 mul x_4)) mul inv(((10.617966942855569 mul ((34.16394570568484 add (-4.259935736708235 mul x_0)))**2) add (0.3987881457744651 mul x_6)))))
527_analcatdata_election2000,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.01,
529_pollen,success,4,lso,0.8322554186190798,1.4360958356190452,13,255.81443667411804,,0.01,(-0.035709714109829906 add ((-0.9476116894077229 mul x_0) sub ((0.4441107788605222 mul x_3) sub (0.19167186172457815 mul x_1))))
537_houses,success,8,lso,0.3583027014818505,79062.91463847924,27,381.48105573654175,,0.01,(105609.03176373671 add (((46.267746127687595 add (-0.020645491832392775 mul x_1)))**2 mul ((3.5003847863056796 add (-7.049962046277138 mul (arctan((20.597849397201102 add (-0.1552262911295394 mul x_2))) mul arctan((0.569856979494776 add (-0.6294346297126867 mul x_0)))))))**2))
542_pollution,failed,0,lso,nan,nan,nan,nan,Input dimension 15 exceeds max_input_dimension 10,0.01,
547_no2,success,7,lso,0.5331716887520013,0.53191958991277,41,497.8193509578705,,0.01,(4.028953008494216 add (inv((-105.75160379971844 add (-0.4683730790333652 mul x_4))) mul ((-63.785010511766004 mul x_0) add ((3.4 mul (((-0.4 mul x_5) sub (-9.0 mul x_6)) mul x_7)) sub ((-27.304714949397788 mul abs((-16.066685415112413 add (0.6756693082184687 mul x_3)))) sub ((20.452625233507877 mul x_2) add (2.6206352993057633 mul x_1)))))))
560_bodyfat,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.01,
561_cpu,success,7,lso,0.9308793250742531,34.57653333653278,19,132.73749446868896,,0.01,(-14.561617637116573 add ((0.004481983636814408 mul x_3) add ((0.00041251056122150253 mul (x_2 mul x_6)) add ((0.7130762123568862 mul x_4) sub (-0.5450474538047846 mul x_0)))))
